EveryCoin ,0.000646,https://coinmarketcap.com/currencies/everycoin/
Gemini Dollar,1.01,https://coinmarketcap.com/currencies/gemini-dollar/
Zano,0.594903,https://coinmarketcap.com/currencies/zano/
Steem Dollars,1.06,https://coinmarketcap.com/currencies/steem-dollars/
PressOne,0.020961,https://coinmarketcap.com/currencies/pressone/
Aergo,0.022445,https://coinmarketcap.com/currencies/aergo/
Rakon,0.055606,https://coinmarketcap.com/currencies/rakon/
SaluS,5.84,https://coinmarketcap.com/currencies/salus/
sUSD,1.01,https://coinmarketcap.com/currencies/susd/
Kcash,0.013156,https://coinmarketcap.com/currencies/kcash/
IONChain,0.047913,https://coinmarketcap.com/currencies/ionchain/
Raiden Network Token,0.114272,https://coinmarketcap.com/currencies/raiden-network-token/
VNX Exchange,0.302462,https://coinmarketcap.com/currencies/vnx-exchange/
ProximaX,0.000943,https://coinmarketcap.com/currencies/proximax/
TOP,0.001121,https://coinmarketcap.com/currencies/top/
Gulden,0.011191,https://coinmarketcap.com/currencies/gulden/
Ruff,0.005755,https://coinmarketcap.com/currencies/ruff/
Digital Asset Guarantee Token,0.169291,https://coinmarketcap.com/currencies/digital-asset-guarantee-token/
doc.com Token,0.007370,https://coinmarketcap.com/currencies/doc-com-token/
Lightning Bitcoin,1.44,https://coinmarketcap.com/currencies/lightning-bitcoin/
Bitcoin Rhodium,6.62,https://coinmarketcap.com/currencies/bitcoin-rhodium/
Content Value Network,0.006502,https://coinmarketcap.com/currencies/content-value-network/
SingularDTV,0.009207,https://coinmarketcap.com/currencies/singulardtv/
Tokenomy,0.027536,https://coinmarketcap.com/currencies/tokenomy/
ChainX,1.14,https://coinmarketcap.com/currencies/chainx/
Stakenet,0.054215,https://coinmarketcap.com/currencies/stakenet/
FirstBlood,0.064009,https://coinmarketcap.com/currencies/firstblood/
LINA,0.018834,https://coinmarketcap.com/currencies/lina/
CONUN,0.001912,https://coinmarketcap.com/currencies/conun/
Revain,0.011152,https://coinmarketcap.com/currencies/revain/
VITE,0.011558,https://coinmarketcap.com/currencies/vite/
Atlas Protocol,0.002090,https://coinmarketcap.com/currencies/atlas-protocol/
Flash,0.005936,https://coinmarketcap.com/currencies/flash/
Tellor,4.65,https://coinmarketcap.com/currencies/tellor/
Moss Coin,0.014660,https://coinmarketcap.com/currencies/moss-coin/
U Network,0.000759,https://coinmarketcap.com/currencies/u-network/
V-ID,0.109100,https://coinmarketcap.com/currencies/v-id/
SymVerse,0.078881,https://coinmarketcap.com/currencies/symverse/
QuarkChain,0.002705,https://coinmarketcap.com/currencies/quarkchain/
Everus,0.011349,https://coinmarketcap.com/currencies/everus/
Davinci Coin,0.001436,https://coinmarketcap.com/currencies/davinci-coin/
Mainframe,0.000552,https://coinmarketcap.com/currencies/mainframe/
Cosmo Coin,0.007770,https://coinmarketcap.com/currencies/cosmo-coin/
Dusk Network,0.021571,https://coinmarketcap.com/currencies/dusk-network/
CoinMetro Token,0.024414,https://coinmarketcap.com/currencies/coinmetro-token/
Clipper Coin,0.001731,https://coinmarketcap.com/currencies/clipper-coin/
ZVCHAIN,0.008787,https://coinmarketcap.com/currencies/zvchain/
LINKA,0.007346,https://coinmarketcap.com/currencies/linka/
Perlin,0.014409,https://coinmarketcap.com/currencies/perlin/
UnlimitedIP,0.004103,https://coinmarketcap.com/currencies/unlimitedip/
Achain,0.005260,https://coinmarketcap.com/currencies/achain/
Nectar,0.061442,https://coinmarketcap.com/currencies/nectar/
Sentinel Protocol,0.013916,https://coinmarketcap.com/currencies/sentinel-protocol/
Asch,0.053536,https://coinmarketcap.com/currencies/asch/
USDQ,0.904908,https://coinmarketcap.com/currencies/usdq/
Credo,0.009034,https://coinmarketcap.com/currencies/credo/
All Sports,0.003297,https://coinmarketcap.com/currencies/all-sports/
OST,0.006646,https://coinmarketcap.com/currencies/ost/
ChronoCoin,0.002213,https://coinmarketcap.com/currencies/chronocoin/
CryptoFranc,1.04,https://coinmarketcap.com/currencies/cryptofranc/
Pirate Chain,0.031434,https://coinmarketcap.com/currencies/pirate-chain/
Neumark,0.125382,https://coinmarketcap.com/currencies/neumark/
LiquidApps,0.008322,https://coinmarketcap.com/currencies/liquid-apps/
#MetaHash,0.002627,https://coinmarketcap.com/currencies/metahash/
S4FE,0.017803,https://coinmarketcap.com/currencies/s4fe/
Phore,0.228596,https://coinmarketcap.com/currencies/phore/
XinFin Network,0.000819,https://coinmarketcap.com/currencies/xinfin-network/
Krios,0.022380,https://coinmarketcap.com/currencies/krios/
Monolith,0.143256,https://coinmarketcap.com/currencies/monolith/
Hydro,0.000433,https://coinmarketcap.com/currencies/hydrogen/
Ivy,0.005350,https://coinmarketcap.com/currencies/ivy/
ZrCoin,0.919345,https://coinmarketcap.com/currencies/zrcoin/
Fusion,0.129606,https://coinmarketcap.com/currencies/fusion/
Utrust,0.010156,https://coinmarketcap.com/currencies/utrust/
Travala.com,0.126001,https://coinmarketcap.com/currencies/travala/
ETERNAL TOKEN,0.048087,https://coinmarketcap.com/currencies/eternal-token/
TROY,0.002366,https://coinmarketcap.com/currencies/troy/
Bitcore,0.253206,https://coinmarketcap.com/currencies/bitcore/
Origo,0.010684,https://coinmarketcap.com/currencies/origo/
Prometeus,0.729916,https://coinmarketcap.com/currencies/prometeus/
Electronic Energy Coin,0.010216,https://coinmarketcap.com/currencies/electronic-energy-coin/
pEOS,0.005341,https://coinmarketcap.com/currencies/peos/
BABB,0.000130,https://coinmarketcap.com/currencies/babb/
Metronome,0.421310,https://coinmarketcap.com/currencies/metronome/
Jibrel Network,0.025860,https://coinmarketcap.com/currencies/jibrel-network/
MIR COIN,0.004993,https://coinmarketcap.com/currencies/mir-coin/
bitCNY,0.141530,https://coinmarketcap.com/currencies/bitcny/
Zenon,1.13,https://coinmarketcap.com/currencies/zenon/
SmartMesh,0.003249,https://coinmarketcap.com/currencies/smartmesh/
TaaS,0.532245,https://coinmarketcap.com/currencies/taas/
ECC,0.000172,https://coinmarketcap.com/currencies/eccoin/
Egretia,0.001017,https://coinmarketcap.com/currencies/egretia/
BnkToTheFuture,0.005843,https://coinmarketcap.com/currencies/bnktothefuture/
CryptalDash,0.004223,https://coinmarketcap.com/currencies/cryptaldash/
Pillar,0.016263,https://coinmarketcap.com/currencies/pillar/
BitCapitalVendor,0.004457,https://coinmarketcap.com/currencies/bitcapitalvendor/
Cajutel,3.08,https://coinmarketcap.com/currencies/cajutel/
Egoras Dollar,0.545112,https://coinmarketcap.com/currencies/egoras-dollar/
Etheroll,0.591545,https://coinmarketcap.com/currencies/etheroll/
Haven Protocol,0.334319,https://coinmarketcap.com/currencies/haven-protocol/
Propy,0.059000,https://coinmarketcap.com/currencies/propy/
Electra,0.000144,https://coinmarketcap.com/currencies/electra/
Wings,0.042321,https://coinmarketcap.com/currencies/wings/
AMO Coin,0.000269,https://coinmarketcap.com/currencies/amo-coin/
VIDY,0.000657,https://coinmarketcap.com/currencies/vidy/
Melon,3.25,https://coinmarketcap.com/currencies/melon/
ColossusXT,0.000338,https://coinmarketcap.com/currencies/colossusxt/
IPChain,0.050198,https://coinmarketcap.com/currencies/ipchain/
FLO,0.026493,https://coinmarketcap.com/currencies/flo/
Morpheus.Network,0.120100,https://coinmarketcap.com/currencies/morpheus-network/
Dentacoin,0.000006,https://coinmarketcap.com/currencies/dentacoin/
Wagerr,0.020887,https://coinmarketcap.com/currencies/wagerr/
Endor Protocol,0.002864,https://coinmarketcap.com/currencies/endor-protocol/
Xaurum,0.055394,https://coinmarketcap.com/currencies/xaurum/
YOYOW,0.008262,https://coinmarketcap.com/currencies/yoyow/
SIRIN LABS Token,0.007980,https://coinmarketcap.com/currencies/sirin-labs-token/
Game.com,0.005148,https://coinmarketcap.com/currencies/game/
Valor Token,0.195550,https://coinmarketcap.com/currencies/valor-token/
Time New Bank,0.001181,https://coinmarketcap.com/currencies/time-new-bank/
Mooncoin,0.000017,https://coinmarketcap.com/currencies/mooncoin/
Everex,0.170750,https://coinmarketcap.com/currencies/everex/
DDKoin,2.24,https://coinmarketcap.com/currencies/ddkoin/
FLETA,0.004776,https://coinmarketcap.com/currencies/fleta/
Genesis Vision,0.861487,https://coinmarketcap.com/currencies/genesis-vision/
Effect.AI,0.015119,https://coinmarketcap.com/currencies/effect-ai/
UCA Coin,0.006243,https://coinmarketcap.com/currencies/uca-coin/
High Performance Blockchain,0.085884,https://coinmarketcap.com/currencies/high-performance-blockchain/
BQT,0.006717,https://coinmarketcap.com/currencies/bqt/
VideoCoin,0.080801,https://coinmarketcap.com/currencies/videocoin/
apM Coin,0.120396,https://coinmarketcap.com/currencies/apm-coin/
Eminer,0.003088,https://coinmarketcap.com/currencies/eminer/
MixMarvel,0.001801,https://coinmarketcap.com/currencies/mixmarvel/
DREP,0.001462,https://coinmarketcap.com/currencies/drep/
FOAM,0.012085,https://coinmarketcap.com/currencies/foam/
BOX Token,0.035568,https://coinmarketcap.com/currencies/box-token/
Matrix AI Network,0.016682,https://coinmarketcap.com/currencies/matrix-ai-network/
Emercoin,0.077700,https://coinmarketcap.com/currencies/emercoin/
HitChain,0.000057,https://coinmarketcap.com/currencies/hitchain/
Particl,0.388841,https://coinmarketcap.com/currencies/particl/
Nimiq,0.000597,https://coinmarketcap.com/currencies/nimiq/
Bluzelle,0.015774,https://coinmarketcap.com/currencies/bluzelle/
BitGreen,0.321122,https://coinmarketcap.com/currencies/bitgreen/
ALQO,0.053163,https://coinmarketcap.com/currencies/alqo/
SmartCash,0.002416,https://coinmarketcap.com/currencies/smartcash/
GameCredits,0.048443,https://coinmarketcap.com/currencies/gamecredits/
NPCoin,0.046340,https://coinmarketcap.com/currencies/npcoin/
Ondori,0.000089,https://coinmarketcap.com/currencies/ondori/
Po.et,0.001063,https://coinmarketcap.com/currencies/poet/
TrustVerse,0.009873,https://coinmarketcap.com/currencies/trustverse/
Dero,0.344254,https://coinmarketcap.com/currencies/dero/
DAOBet,0.019748,https://coinmarketcap.com/currencies/daobet/
WePower,0.005401,https://coinmarketcap.com/currencies/wepower/
Agrocoin,0.026617,https://coinmarketcap.com/currencies/agrocoin/
Measurable Data Token,0.005687,https://coinmarketcap.com/currencies/measurable-data-token/
TrueFlip,0.517103,https://coinmarketcap.com/currencies/trueflip/
PumaPay,0.000123,https://coinmarketcap.com/currencies/pumapay/
Bezant,0.004624,https://coinmarketcap.com/currencies/bezant/
Lykke,0.010076,https://coinmarketcap.com/currencies/lykke/
Mithril,0.003904,https://coinmarketcap.com/currencies/mithril/
EURBASE,1.10,https://coinmarketcap.com/currencies/eurbase/
0Chain,0.079259,https://coinmarketcap.com/currencies/0chain/
FNB Protocol,0.001329,https://coinmarketcap.com/currencies/fnb-protocol/
GNY,0.016336,https://coinmarketcap.com/currencies/gny/
ROOBEE,0.002740,https://coinmarketcap.com/currencies/roobee/
Cryptocean,0.470412,https://coinmarketcap.com/currencies/cryptocean/
SunContract,0.025436,https://coinmarketcap.com/currencies/suncontract/
Ubiq,0.073010,https://coinmarketcap.com/currencies/ubiq/
Ambrosus,0.008739,https://coinmarketcap.com/currencies/amber/
Hi Mutual Society,0.007620,https://coinmarketcap.com/currencies/hi-mutual-society/
Dock,0.005200,https://coinmarketcap.com/currencies/dock/
GoCrypto Token,0.015085,https://coinmarketcap.com/currencies/gocrypto-token/
qiibee,0.004392,https://coinmarketcap.com/currencies/qiibee/
TokenClub,0.005843,https://coinmarketcap.com/currencies/tokenclub/
VeriDocGlobal,0.000369,https://coinmarketcap.com/currencies/veridocglobal/
PCHAIN,0.003880,https://coinmarketcap.com/currencies/pchain/
Snetwork,0.015057,https://coinmarketcap.com/currencies/snetwork/
Zel,0.029640,https://coinmarketcap.com/currencies/zel/
QunQun,0.004283,https://coinmarketcap.com/currencies/qunqun/
LockTrip,0.199100,https://coinmarketcap.com/currencies/lockchain/
Observer,0.001416,https://coinmarketcap.com/currencies/observer/
DigitalNote,0.000401,https://coinmarketcap.com/currencies/digitalnote/
Viacoin,0.127440,https://coinmarketcap.com/currencies/viacoin/
AppCoins,0.029298,https://coinmarketcap.com/currencies/appcoins/
Refereum,0.000585,https://coinmarketcap.com/currencies/refereum/
HYCON,0.001316,https://coinmarketcap.com/currencies/hycon/
UGAS,0.016912,https://coinmarketcap.com/currencies/ugas/
CUTcoin,0.030137,https://coinmarketcap.com/currencies/cutcoin/
XYO,0.000223,https://coinmarketcap.com/currencies/xyo/
Lition,0.080089,https://coinmarketcap.com/currencies/lition/
GET Protocol,0.249523,https://coinmarketcap.com/currencies/get-protocol/
Trade Token X,0.033238,https://coinmarketcap.com/currencies/trade-token-x/
LCX,0.006449,https://coinmarketcap.com/currencies/lcx/
Spectrecoin,0.106965,https://coinmarketcap.com/currencies/spectrecoin/
eBitcoin,0.147833,https://coinmarketcap.com/currencies/ebtcnew/
Global Cryptocurrency,0.002198,https://coinmarketcap.com/currencies/global-cryptocurrency/
Esportbits,0.121020,https://coinmarketcap.com/currencies/esportbits/
Ternio,0.008222,https://coinmarketcap.com/currencies/ternio/
MVL,0.000357,https://coinmarketcap.com/currencies/mvl/
Agrello,0.031769,https://coinmarketcap.com/currencies/agrello-delta/
USDx stablecoin,1.00,https://coinmarketcap.com/currencies/usdx-stablecoin/
OAX,0.036500,https://coinmarketcap.com/currencies/oax/
DATA,0.000235,https://coinmarketcap.com/currencies/data/
Litecoin Cash,0.003987,https://coinmarketcap.com/currencies/litecoin-cash/
Counterparty,1.02,https://coinmarketcap.com/currencies/counterparty/
ShareToken,0.002481,https://coinmarketcap.com/currencies/sharetoken/
MintCoin,0.000106,https://coinmarketcap.com/currencies/mintcoin/
Presearch,0.017090,https://coinmarketcap.com/currencies/presearch/
EOSDT,1.00,https://coinmarketcap.com/currencies/eosdt/
DAOstack,0.059736,https://coinmarketcap.com/currencies/daostack/
Blox,0.003897,https://coinmarketcap.com/currencies/blox/
MargiX,0.022053,https://coinmarketcap.com/currencies/margix/
district0x,0.004328,https://coinmarketcap.com/currencies/district0x/
Nestree,0.003660,https://coinmarketcap.com/currencies/nestree/
DAPS Coin,0.000049,https://coinmarketcap.com/currencies/daps-coin/
Tripio,0.000688,https://coinmarketcap.com/currencies/tripio/
WinCash,1.71,https://coinmarketcap.com/currencies/wincash/
Global Social Chain,0.004611,https://coinmarketcap.com/currencies/global-social-chain/
Themis,0.004262,https://coinmarketcap.com/currencies/themis/
QLC Chain,0.010551,https://coinmarketcap.com/currencies/qlink/
Constant,49.84,https://coinmarketcap.com/currencies/constant/
INLOCK,0.002021,https://coinmarketcap.com/currencies/inlock/
Rublix,0.120945,https://coinmarketcap.com/currencies/rublix/
BitMart Token,0.014574,https://coinmarketcap.com/currencies/bitmart-token/
JD Coin,0.136346,https://coinmarketcap.com/currencies/jd-coin/
HTMLCOIN,0.000047,https://coinmarketcap.com/currencies/html-coin/
SONM,0.006913,https://coinmarketcap.com/currencies/sonm/
Insights Network,0.017123,https://coinmarketcap.com/currencies/insights-network/
RealTract,0.000233,https://coinmarketcap.com/currencies/realtract/
Viberate,0.012693,https://coinmarketcap.com/currencies/viberate/
Futurepia,0.002713,https://coinmarketcap.com/currencies/futurepia/
PlayChip,0.000173,https://coinmarketcap.com/currencies/playchip/
BLOCKv,0.000806,https://coinmarketcap.com/currencies/blockv/
Grid+,0.061198,https://coinmarketcap.com/currencies/grid/
Blackmoon,0.044265,https://coinmarketcap.com/currencies/blackmoon/
Humanscape,0.005016,https://coinmarketcap.com/currencies/humanscape/
NIX,0.054717,https://coinmarketcap.com/currencies/nix/
Phantasma,0.040536,https://coinmarketcap.com/currencies/phantasma/
PegNet,0.001283,https://coinmarketcap.com/currencies/pegnet/
ContentBox,0.002524,https://coinmarketcap.com/currencies/contentbox/
APIX,0.028932,https://coinmarketcap.com/currencies/apix/
Verasity,0.000593,https://coinmarketcap.com/currencies/verasity/
Sentivate,0.000978,https://coinmarketcap.com/currencies/sentivate/
Ergo,0.174516,https://coinmarketcap.com/currencies/ergo/
Incent,0.049553,https://coinmarketcap.com/currencies/incent/
Global Digital Content,0.000709,https://coinmarketcap.com/currencies/global-digital-content/
SIX,0.008306,https://coinmarketcap.com/currencies/six/
Nyzo,0.191255,https://coinmarketcap.com/currencies/nyzo/
BaaSid,0.000463,https://coinmarketcap.com/currencies/baasid/
Ubricoin,0.000962,https://coinmarketcap.com/currencies/ubricoin/
Cryptopay,0.032841,https://coinmarketcap.com/currencies/cryptopay/
VIBE,0.008595,https://coinmarketcap.com/currencies/vibe/
AirSwap,0.014843,https://coinmarketcap.com/currencies/airswap/
Pundi X NEM,0.000126,https://coinmarketcap.com/currencies/pundi-x-nem/
VINchain,0.003747,https://coinmarketcap.com/currencies/vinchain/
Rotharium,0.657110,https://coinmarketcap.com/currencies/rotharium/
IntelliShare,0.010202,https://coinmarketcap.com/currencies/intellishare/
Monetha,0.005443,https://coinmarketcap.com/currencies/monetha/
BidiPass,0.009009,https://coinmarketcap.com/currencies/bidipass/
Feathercoin,0.007886,https://coinmarketcap.com/currencies/feathercoin/
Beaxy,0.009336,https://coinmarketcap.com/currencies/beaxy/
LNX Protocol,0.007968,https://coinmarketcap.com/currencies/lnx-protocol/
Paypex,0.031565,https://coinmarketcap.com/currencies/paypex/
MediShares,0.002896,https://coinmarketcap.com/currencies/medishares/
Content Neutrality Network,0.000055,https://coinmarketcap.com/currencies/content-neutrality-network/
Boolberry,0.162283,https://coinmarketcap.com/currencies/boolberry/
Hiveterminal Token,0.005211,https://coinmarketcap.com/currencies/hiveterminal-token/
Aeron,0.106824,https://coinmarketcap.com/currencies/aeron/
CWV Chain,0.000601,https://coinmarketcap.com/currencies/cwv-chain/
Artfinity,0.016978,https://coinmarketcap.com/currencies/artfinity/
TE-FOOD,0.004038,https://coinmarketcap.com/currencies/te-food/
Universa,0.001141,https://coinmarketcap.com/currencies/universa/
Spendcoin,0.001020,https://coinmarketcap.com/currencies/spendcoin/
PLANET,0.104875,https://coinmarketcap.com/currencies/planet/
OneRoot Network,0.007360,https://coinmarketcap.com/currencies/oneroot-network/
Fatcoin,0.016335,https://coinmarketcap.com/currencies/fatcoin/
VNT Chain,0.000754,https://coinmarketcap.com/currencies/vnt-chain/
Etherparty,0.002036,https://coinmarketcap.com/currencies/etherparty/
BlackCoin,0.033913,https://coinmarketcap.com/currencies/blackcoin/
POA,0.009216,https://coinmarketcap.com/currencies/poa/
Genaro Network,0.007861,https://coinmarketcap.com/currencies/genaro-network/
Lamden,0.014235,https://coinmarketcap.com/currencies/lamden/
Covesting,0.111392,https://coinmarketcap.com/currencies/covesting/
ParkinGo,0.104541,https://coinmarketcap.com/currencies/parkingo/
Myriad,0.001152,https://coinmarketcap.com/currencies/myriad/
Blockmason Credit Protocol,0.017068,https://coinmarketcap.com/currencies/blockmason/
Selfkey,0.000649,https://coinmarketcap.com/currencies/selfkey/
Newscrypto,0.020724,https://coinmarketcap.com/currencies/newscrypto/
DreamTeam Token,0.053650,https://coinmarketcap.com/currencies/dreamteam-token/
DeepBrain Chain,0.000610,https://coinmarketcap.com/currencies/deepbrain-chain/
Litex,0.001948,https://coinmarketcap.com/currencies/litex/
ROAD,0.024562,https://coinmarketcap.com/currencies/road/
Radium,0.485447,https://coinmarketcap.com/currencies/radium/
Morpheus Labs,0.005554,https://coinmarketcap.com/currencies/morpheus-labs/
Odyssey,0.000308,https://coinmarketcap.com/currencies/odyssey/
Noku,0.080781,https://coinmarketcap.com/currencies/noku/
OneLedger,0.004495,https://coinmarketcap.com/currencies/oneledger/
Credit Tag Chain,0.031938,https://coinmarketcap.com/currencies/credit-tag-chain/
PlatonCoin,0.326613,https://coinmarketcap.com/currencies/platoncoin/
Wowbit,0.006859,https://coinmarketcap.com/currencies/wowbit/
EXMO Coin,0.002646,https://coinmarketcap.com/currencies/exmo-coin/
Quark,0.007177,https://coinmarketcap.com/currencies/quark/
CashBet Coin,0.012149,https://coinmarketcap.com/currencies/cashbet-coin/
Cube,0.000278,https://coinmarketcap.com/currencies/cube/
1World,0.075934,https://coinmarketcap.com/currencies/1world/
Lympo,0.002257,https://coinmarketcap.com/currencies/lympo/
iEthereum,0.103022,https://coinmarketcap.com/currencies/iethereum/
EOS Force,0.001921,https://coinmarketcap.com/currencies/eos-force/
BOScoin,0.002134,https://coinmarketcap.com/currencies/boscoin/
Sumokoin,0.085429,https://coinmarketcap.com/currencies/sumokoin/
Winding Tree,0.085340,https://coinmarketcap.com/currencies/winding-tree/
CargoX,0.011628,https://coinmarketcap.com/currencies/cargox/
Bitex Global XBX Coin,0.009049,https://coinmarketcap.com/currencies/bitex-global-xbx-coin/
Vipstar Coin,0.000037,https://coinmarketcap.com/currencies/vipstar-coin/
PotCoin,0.007974,https://coinmarketcap.com/currencies/potcoin/
Tidex Token,0.185714,https://coinmarketcap.com/currencies/tidex-token/
TERA,0.002084,https://coinmarketcap.com/currencies/tera/
Bloom,0.032715,https://coinmarketcap.com/currencies/bloomtoken/
WeOwn,0.017579,https://coinmarketcap.com/currencies/we-own/
Bitrue Coin,0.025923,https://coinmarketcap.com/currencies/bitrue-coin/
Scry.info,0.003962,https://coinmarketcap.com/currencies/scryinfo/
Skrumble Network,0.001706,https://coinmarketcap.com/currencies/skrumble-network/
VeriBlock,0.002835,https://coinmarketcap.com/currencies/veriblock/
OKCash,0.022807,https://coinmarketcap.com/currencies/okcash/
Blockport,0.029860,https://coinmarketcap.com/currencies/blockport/
Flowchain,2.28,https://coinmarketcap.com/currencies/flowchain/
GoWithMi,0.000626,https://coinmarketcap.com/currencies/gowithmi/
NativeCoin,0.073264,https://coinmarketcap.com/currencies/native-coin/
PolySwarm,0.001092,https://coinmarketcap.com/currencies/polyswarm/
bitUSD,0.823315,https://coinmarketcap.com/currencies/bitusd/
Switcheo,0.003228,https://coinmarketcap.com/currencies/switcheo/
THEKEY,0.000272,https://coinmarketcap.com/currencies/thekey/
Trias,0.000733,https://coinmarketcap.com/currencies/trias/
Callisto Network,0.000684,https://coinmarketcap.com/currencies/callisto-network/
CanonChain,0.002888,https://coinmarketcap.com/currencies/cononchain/
Lunyr,0.718239,https://coinmarketcap.com/currencies/lunyr/
Veil,0.025181,https://coinmarketcap.com/currencies/veil/
Tixl,34.32,https://coinmarketcap.com/currencies/tixl/
Red Pulse Phoenix,0.001958,https://coinmarketcap.com/currencies/red-pulse/
1SG,0.728544,https://coinmarketcap.com/currencies/1sg/
Eterbase Coin,0.001647,https://coinmarketcap.com/currencies/eterbase-coin/
Sense,0.003167,https://coinmarketcap.com/currencies/sense/
Abyss Token,0.007049,https://coinmarketcap.com/currencies/abyss-token/
Lunes,0.010552,https://coinmarketcap.com/currencies/lunes/
Kryll,0.058765,https://coinmarketcap.com/currencies/kryll/
Restart Energy MWAT,0.003507,https://coinmarketcap.com/currencies/restart-energy-mwat/
DEX,0.008240,https://coinmarketcap.com/currencies/dex/
Nucleus Vision,0.000227,https://coinmarketcap.com/currencies/nucleus-vision/
Caspian,0.003459,https://coinmarketcap.com/currencies/caspian/
Blue Whale EXchange,0.035838,https://coinmarketcap.com/currencies/blue-whale-exchange/
Akropolis ,0.001308,https://coinmarketcap.com/currencies/akropolis/
Cryptaur,0.000124,https://coinmarketcap.com/currencies/cryptaur/
Quanta Utility Token,0.000042,https://coinmarketcap.com/currencies/quanta-utility-token/
RSK Smart Bitcoin,"8,858.97",https://coinmarketcap.com/currencies/rsk-smart-bitcoin/
Crown,0.061823,https://coinmarketcap.com/currencies/crown/
BetProtocol,0.000904,https://coinmarketcap.com/currencies/betprotocol/
Amoveo,22.15,https://coinmarketcap.com/currencies/amoveo/
Mysterium,0.063410,https://coinmarketcap.com/currencies/mysterium/
LinkEye,0.002499,https://coinmarketcap.com/currencies/linkeye/
ZumCoin,0.001506,https://coinmarketcap.com/currencies/zumcoin/
Edge,0.014877,https://coinmarketcap.com/currencies/edge/
Pivot Token,0.000289,https://coinmarketcap.com/currencies/pivot-token/
LoyalCoin,0.000277,https://coinmarketcap.com/currencies/loyalcoin/
Ether Zero,0.008707,https://coinmarketcap.com/currencies/ether-zero/
Ouroboros,0.091909,https://coinmarketcap.com/currencies/ouroboros/
Mobius,0.002847,https://coinmarketcap.com/currencies/mobius/
DACSEE,0.001933,https://coinmarketcap.com/currencies/dacsee/
Atomic Wallet Coin,0.147540,https://coinmarketcap.com/currencies/atomic-wallet-coin/
Curecoin,0.059309,https://coinmarketcap.com/currencies/curecoin/
Gleec,0.361025,https://coinmarketcap.com/currencies/gleec/
SolarCoin,0.025252,https://coinmarketcap.com/currencies/solarcoin/
Pluton,1.70,https://coinmarketcap.com/currencies/pluton/
Nuggets,0.000838,https://coinmarketcap.com/currencies/nuggets/
LikeCoin,0.004253,https://coinmarketcap.com/currencies/likecoin/
CoinPoker,0.005445,https://coinmarketcap.com/currencies/coinpoker/
Kuai Token,0.138737,https://coinmarketcap.com/currencies/kuai-token/
Shivom,0.001560,https://coinmarketcap.com/currencies/shivom/
CanYaCoin,0.014766,https://coinmarketcap.com/currencies/canyacoin/
BitTube,0.005550,https://coinmarketcap.com/currencies/bit-tube/
Denarius,0.190733,https://coinmarketcap.com/currencies/denarius-d/
PayPie,0.016820,https://coinmarketcap.com/currencies/paypie/
Blocktrade Token,0.024900,https://coinmarketcap.com/currencies/blocktrade-token/
YEE,0.001016,https://coinmarketcap.com/currencies/yee/
GridCoin,0.003456,https://coinmarketcap.com/currencies/gridcoin/
Sentinel,0.000689,https://coinmarketcap.com/currencies/sentinel/
Sentinel,0.000689,https://coinmarketcap.com/currencies/sentinel/
AMLT,0.005498,https://coinmarketcap.com/currencies/amlt/
VNDC,0.000043,https://coinmarketcap.com/currencies/vndc/
Asian Fintech,0.005443,https://coinmarketcap.com/currencies/asian-fintech/
Stealth,0.037779,https://coinmarketcap.com/currencies/stealth/
GoldMint,0.700894,https://coinmarketcap.com/currencies/goldmint/
Nexty,0.000009,https://coinmarketcap.com/currencies/nexty/
FYDcoin,0.002941,https://coinmarketcap.com/currencies/fydcoin/
HyperExchange,0.022127,https://coinmarketcap.com/currencies/hyperexchange/
CoinDeal Token,0.027868,https://coinmarketcap.com/currencies/coindeal-token/
Substratum,0.003424,https://coinmarketcap.com/currencies/substratum/
e-Gulden,0.076072,https://coinmarketcap.com/currencies/e-gulden/
Hydro Protocol,0.001855,https://coinmarketcap.com/currencies/hydro-protocol/
NOIA Network,0.005302,https://coinmarketcap.com/currencies/noia-network/
Hubii Network,0.083268,https://coinmarketcap.com/currencies/hubii-network/
Titan Coin,0.001419,https://coinmarketcap.com/currencies/titan-coin/
ATC Coin,0.003359,https://coinmarketcap.com/currencies/atc-coin/
Penta,0.000061,https://coinmarketcap.com/currencies/penta/
MB8 Coin,0.007911,https://coinmarketcap.com/currencies/mb8-coin/
Ferrum Network,0.010006,https://coinmarketcap.com/currencies/ferrum-network/
AIDUS TOKEN,0.002880,https://coinmarketcap.com/currencies/aidus-token/
Axe,0.239555,https://coinmarketcap.com/currencies/axe/
PetroDollar,0.019688,https://coinmarketcap.com/currencies/petrodollar/
Education Ecosystem,0.005789,https://coinmarketcap.com/currencies/education-ecosystem/
Vexanium,0.001786,https://coinmarketcap.com/currencies/vexanium/
Zero,0.150779,https://coinmarketcap.com/currencies/zero/
Change,0.063320,https://coinmarketcap.com/currencies/change/
Semux,0.097938,https://coinmarketcap.com/currencies/semux/
NewYorkCoin,0.000009,https://coinmarketcap.com/currencies/newyorkcoin/
DAEX,0.003479,https://coinmarketcap.com/currencies/daex/
Clams,0.298535,https://coinmarketcap.com/currencies/clams/
VegaWallet Token,0.085963,https://coinmarketcap.com/currencies/vegawallet-token/
Origin Sport,0.004069,https://coinmarketcap.com/currencies/origin-sport/
Tolar,0.004828,https://coinmarketcap.com/currencies/tolar/
